Sub * SUBJ SUBJ !Ê—“‘Ì!
W * V V,SUB,POS,3 »Œ‘‰œ
W * DELM DELM .
W * CON CON «ê—çÂ
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM „—Õ·Â
W * ADJ ADJ,SIM „‘ﬂ·
W * P P »Â
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,3 „Ì —”œ
W * DELM DELM °
W * CON CON «„«
W * P P »«
W * N N,SING,COM,GEN ê–‘ 
W * N N,SING,COM “„«‰
W * ADJ ADJ,SIM ⁄„·Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !Ê—“‘Ì!
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN ÿ—›œ«—«‰
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,LOC,PR ÌÊê”·«ÊÌ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN ‘ﬂ” 
W * DET DET «Ì‰
W * N N,SING,GR  Ì„
W * N N,SING,COM,GEN »—«»—
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,LOC,PR «”Å«‰Ì«
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM,GEN Õ„·Â
W * ADJ ADJ,SIM ﬁ·»Ì
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * N N,SING,COM,GEN Ã«‰
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P «“
W * N N,SING,COM œ” 
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM „—œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ’«Õ»
W * N N,SING,NUM Ìﬂ
W * N N,SING,LOC —” Ê—«‰
W * V V,PRE,SIM «” 
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME œﬁÌﬁÂ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM »«“Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ê·
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «”Å«‰Ì«
W * N N,SING,COM,GEN »—«»—
W * N N,SING,LOC,PR ÌÊê”·«ÊÌ
W * P P »Â
W * N N,SING,COM À„—
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM °
W * N N,SING,COM ”ﬂ Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * N N,SING,COM Ã«‰
W * V V,PA,SIM,POS,3 ”Å—œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM œÌœ«—
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR «”Å«‰Ì«
W * P P  «
W * N N,SING,NUM 3
W * N N,SING,TIME œﬁÌﬁÂ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM »«“Ì
W * N N,SING,NUM 3
W * P P »—
W * N N,SING,NUM 2
W * P P »Â
W * N N,SING,GR  Ì„
W * N N,SING,LOC,PR ÌÊê”·«ÊÌ
W * ADJ ADJ,INO »«Œ Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * CON CON «„«
W * P P œ—
W * DET DET Â„Ì‰
W * N N,SING,COM ›«’·Â
W * N N,SING,NUM 2
W * N N,SING,COM ê·
W * P P »Â
W * N N,SING,COM À„—
W * V V,PA,SIM,POS,3 —”«‰œ
W * CON CON Ê
W * N N,SING,COM »«“Ì
W * RA RA —«
W * V V,PA,SIM,POS,3 »—œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,ORD ”Ê„
W * P P »Â
W * N N,SING,COM,GEN „—Õ·Â
W * N N,SING,NUM Ìﬂ
W * ADJ ADJ,ORD,GEN çÂ«—„
W * ADJ ADJ,SIM ‰Â«ÌÌ
W * N N,SING,COM —«Â
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM „—œ
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM,GEN ÿ—›œ«—«‰
W * ADJ ADJ,SIM,GEN Å—ÊÅ«ﬁ—’
W * N N,SING,COM ›Ê »«·
W * CON CON Ê
W * N N,SING,GR,GEN  Ì„
W * N N,SING,LOC,PR ÌÊê”·«ÊÌ
W * V V,PA,SIM,POS,3 »Êœ
W * P P «“
W * N N,SING,COM,GEN ‰ÕÊÂ
W * N N,SING,COM,GEN ﬁ÷«Ê 
W * N N,SING,COM,GEN œ«Ê—
W * ADJ ADJ,SIM ›—«‰”ÊÌ
W * ADJ ADJ,SIM ‰«—«Õ 
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN ⁄··
W * N N,SING,COM,GEN ”ﬂ Â
W * PRO PRO,personal,SING,3 «Ê
W * CON CON Â„
W * DET DET Â„Ì‰
W * N N,SING,COM «„—
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * N N,SING,LOC,PR —„
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,LOC,GEN «œ«—Â
W * ADJ ADJ,SIM,GEN «—ÊÅ«ÌÌ
W * N N,SING,COM,GEN ›œ—«”ÌÊ‰
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * N N,SING,COM Õ„«Ì 
W * P P «“
W * N N,SING,GR,GEN Œ«‰Ê«œÂ
W * N N,SING,NPR ¬ ÅÌ ÅÌ
W * P P œ—
W * N N,SING,COM,GEN ‰«„Â
W * ADJ ADJ,SIM,INDF ”—ê‘«œÂ «Ì
W * P P »Â
W * N N,SING,SURN Å«Å
W * N N,SING,PR é«‰
W * N N,SING,PR,GEN Å·
W * ADJ ADJ,ORD œÊ„
W * DELM DELM °
W * N N,SING,COM,GEN —Â»—
W * ADJ ADJ,SIM,GEN œÌ‰Ì
W * N N,PL,COM ﬂ« Ê·ÌﬂÂ«
W * DELM DELM °
W * P P «“
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,PL,COM,GEN Ê”«Ì·
W * N N,SING,COM Ã·ÊêÌ—Ì
W * P P «“
W * N N,SING,COM »«—œ«—Ì
W * N N,SING,COM «ﬁœ«„
W * CON CON Ê
W * N N,SING,COM,GEN  »·Ì€
W * ADJ ADJ,SIM „‰›Ì
W * V V,SUB,NEG,3 ‰ﬂ‰œ
W * CON CON Ê
W * N N,SING,COM ﬂ·Ì”«
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„Ì‰Â
W * P P «“
W * N N,SING,COM,GEN  —Ê—
W * ADJ ADJ,SIM —Ê«‰Ì
W * N N,SING,COM œ” 
W * V V,SUB,POS,3 »—œ«—œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰«„Â
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR «Ì «·Ì«
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ã„⁄Â
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * ADJ ADJ,SIM „‰ ‘—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * P P «“
W * N N,SING,PR Å«Å
W * ADJ ADJ,INO ŒÊ«” Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON  «
W * N N,SING,LOC,PR Ê« Ìﬂ«‰
W * P P «“
W * N N,SING,COM „»«—“Â
W * P P,GEN ⁄·ÌÂ
W * N N,PL,COM,GEN Ê”«Ì·
W * ADJ ADJ,SIM »Âœ«‘ Ì
W * P P,GEN »—«Ì
W * N N,SING,COM Ã·ÊêÌ—Ì
W * P P «“
W * N N,SING,COM »«—œ«—Ì
W * N N,SING,COM œ” 
W * V V,SUB,POS,3 »—œ«—œ
W * CON CON “Ì—«
W * N N,SING,COM ﬂ·Ì”«
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM,GEN „Œ«·› 
W * PRO PRO,R,XOD ŒÊœ
W * P P œ—
W * N N,SING,COM ÕﬁÌﬁ 
W * P P »Â
W * N N,SING,COM “Ã—
W * CON CON Ê
W * N N,SING,COM „—ê
W * N N,PL,NUM „Ì·ÌÊ‰Â«
W * N N,SING,COM,GEN «‰”«‰
W * ADJ ADJ,SIM »Ì ê‰«Â
W * P P œ—
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM ﬂ„ﬂ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰«„Â
W * ADJ ADJ,INO «›“ÊœÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM ﬂ·Ì”«
W * DET DET «Ì‰
W * N N,SING,COM Ã‰ê
W * RA RA —«
W * P P »«
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,SING,COM ”·«Õ
W * N N,SING,ORD ¬€«“
W * V V,PA,NAR,NEG,3 ‰ﬂ—œÂ
W * CON CON »·ﬂÂ
W * P P »Â
W * ADJ ADJ,SIM „ÕﬂÊ„
W * N N,SING,NFL ﬂ—œ‰
W * CON CON Ê
W * N N,SING,COM,GEN  —Ê—
W * ADJ ADJ,SIM —Ê«‰Ì
W * P P,GEN ⁄·ÌÂ
W * N N,PL,GR Œ«‰Ê«œÂ Â«
W * N N,SING,COM œ” 
W * ADJ ADJ,INO Ì«“ÌœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ‰«„Â
W * DET DET «Ì‰
W * N N,SING,COM ”«“„«‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÊŸÌ›Â
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM Õ„«Ì 
W * P P «“
W * N N,SING,COM ”·«„ Ì
W * CON CON Ê
W * N N,SING,COM œ›«⁄
W * P P «“
W * N N,PL,COM,GEN ÕﬁÊﬁ
W * N N,SING,GR Œ«‰Ê«œÂ
W * N N,SING,COM „⁄—›Ì
W * ADJ ADJ,INO ﬂ—œÂ
W * DELM DELM °
W * N N,SING,COM Œÿ«»
W * P P »Â
W * N N,SING,PR Å«Å
W * P P «“
W * PRO PRO,personal,SING,3 ÊÌ
W * ADJ ADJ,INO ŒÊ«” Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON  «
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM Ã‰ê
W * N N,SING,COM Œ« „Â
W * V V,SUB,POS,3 œÂœ
W * CON CON “Ì—«
W * N N,PL,COM,GEN “‰«‰
W * ADJ ADJ,SIM ﬂ« Ê·Ìﬂ
W * P P œ—
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM Õﬁ
W * V V,PRS,POS,6 œ«—‰œ
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN “‰œêÌ
W * PRO PRO,R,XOD ŒÊœ
W * CON CON Ê
W * ADJ ADJ,SIM »çÂ œ«—
W * N N,SING,NFL,GEN ‘œ‰
W * ADV ADV,GENR,SIM ¬“«œ«‰Â
W * N N,SING,COM  ’„Ì„
W * V V,SUB,POS,6 »êÌ—‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * ADV ADV,GENR,TIME »“ÊœÌ
W * N N,SING,COM,INDF ’›ÕÂ Œ«‰Â «Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «—«∆Â
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * N N,SING,COM,GEN œÊ· 
W * ADJ ADJ,SIM ›œ—«·
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM «Ì‰ —‰ 
W * N N,SING,COM «ÌÃ«œ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,PR »Ì·
W * N N,SING,PR ﬂ·Ì‰ Ê‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ìﬂ‘‰»Â
W * P P œ—
W * N N,SING,LOC,PR ·” ¬‰Ã·”
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,COM «Ì‰ —‰ 
W * DET DET «Ì‰
W * N N,SING,COM Œ»—
W * RA RA —«
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM ’›ÕÂ Œ«‰Â
W * N N,SING,COM,GEN œ«„‰Â
W * ADV ADV,deg,SIM »”Ì«—
W * ADJ ADJ,SIM,INDF Ê”Ì⁄Ì
W * P P «“
W * N N,PL,COM «ÿ·«⁄« 
W * RA RA —«
W * P P œ—
W * P P »—
W * V V,PRS,POS,3 „Ì êÌ—œ
W * CON CON Ê
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * ADJ ADJ,SUP »“—ê —Ì‰
W * CON CON Ê
W * ADJ ADJ,SUP „›Ìœ —Ì‰
W * N N,PL,COM,GEN ’›ÕÂ Œ«‰Â Â«Ì
W * N N,SING,COM ÃÂ«‰
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,COM,GEN «»—«“
W * N N,SING,COM «„ÌœÊ«—Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * P P,GEN ÿÌ
W * N N,SING,NUM ”Â
W * N N,SING,TIME,GEN „«Â
W * N N,SING,COM ¬Ì‰œÂ
W * DET DET «Ì‰
W * N N,SING,COM ’›ÕÂ Œ«‰Â
W * ADJ ADJ,SIM ¬„«œÂ
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,PR ﬂ·Ì‰ Ê‰
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,PL,COM «›—«œ
W * CON CON Ê
W * N N,PL,COM,GEN ‘—ﬂ Â«Ì
W * ADJ ADJ,SIM,GEN  Ã«—Ì
W * ADJ ADJ,SIM ﬂÊçﬂ
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ÿ—Ìﬁ
W * P P »Â
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 500
W * N N,SING,NUM „Ì·Ì«—œ
W * N N,SING,CONT œ·«—
W * N N,SING,COM «„ Ì«“
W * CON CON Ê
W * N N,SING,COM,GEN ﬁ—«—œ«œ
W * ADJ ADJ,SIM œÊ· Ì
W * N N,SING,COM œ” —”Ì
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,GR „—œ„
W * V V,PRS,POS,6 „Ì  Ê«‰‰œ
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ÿ—Ìﬁ
W * N N,SING,COM ”—„«ÌÂ ê–«—Ì
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON Ê
W * CON CON Ì«
W * N N,PL,COM,GEN „‰«›⁄
W * N N,SING,COM,GEN  √„Ì‰
W * ADJ ADJ,SIM «Ã „«⁄Ì
W * CON CON ﬂÂ
W * P P »Â
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM  ⁄·ﬁ
W * V V,PRS,POS,3 „Ì êÌ—œ
W * RA RA —«
W * ADJ ADJ,SIM ÅÌœ«
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN ”Ì” „
W * ADJ ADJ,SIM —«Ì«‰Â «Ì
W * P P,GEN  Ê”ÿ
W * N N,PL,COM,GEN „ Œ’’«‰
W * N N,PL,COM,GEN ‘—ﬂ Â«Ì
W * ADJ ADJ,SIM Œ’Ê’Ì
W * N N,SING,COM —«Â «‰œ«“Ì
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON Ê
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF Â“Ì‰Â «Ì
W * P P,GEN »—«Ì
W * N N,PL,COM «” ›«œÂ ﬂ‰‰œê«‰
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê› Â
W * N N,SING,PR ﬂ·Ì‰ Ê‰
W * DELM DELM °
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ’›ÕÂ Œ«‰Â
W * N N,SING,COM,GEN Õ—Ì„
W * ADJ ADJ,SIM,GEN Œ’Ê’Ì
W * N N,PL,COM «›—«œ
W * CON CON Ê
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * ADJ ADJ,SIM,GEN ‘Œ’Ì
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADV ADV,GENR,SIM „Õ—„«‰Â
W * N N,SING,COM »«ﬁÌ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 „«‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !“Ì”  ‘‰«”Ì!
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM ‹
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * N N,SING,GR,INDF ê—ÊÂÌ
W * P P «“
W * N N,PL,COM,GEN œ«‰‘„‰œ«‰
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * N N,SING,COM ‰‘«‰
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ‰Â‰êÂ«Ì
W * ADJ ADJ,SIM êÊéÅ‘ 
W * CON CON Â‰ê«„Ì ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,PL,COM,GEN «„Ê«Ã
W * N N,SING,COM ›—ﬂ«‰”
W * ADJ ADJ,SIM,GEN Å«∆Ì‰
W * N N,PL,COM,GEN —œÌ«»Â«Ì
W * ADJ ADJ,SIM,GEN ’Ê Ì
W * N N,PL,COM ﬂ‘ ÌÂ«
W * CON CON Ê
W * N N,PL,COM “Ì—œ—Ì«ÌÌÂ«
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,6 „Ì êÌ—‰œ
W * DELM DELM °
W * N N,SING,COM,GEN ¬Ê«Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * ADJ ADJ,SIM ÿÊ·«‰Ì
W * V V,PRS,POS,6 „Ì ”«“‰œ
W * DELM DELM .
W * N N,SING,COM,GEN Ì«› Â
W * ADJ ADJ,SIM ÃœÌœ
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * P P »—
W * N N,SING,COM,GEN ‰ê—«‰Ì
W * N N,PL,COM œ«‰‘„‰œ«‰
W * P P,GEN œ—»«—Â
W * N N,PL,COM,GEN  √ÀÌ—« 
W * ADJ ADJ,SIM,GEN ﬁ«»·  ÊÃÂ
W * N N,PL,COM,GEN ’œ«Â«Ì
W * ADJ ADJ,SIM,GEN »·‰œ
W * N N,SING,COM  Ê·Ìœ
W * MORP MORP,MADJ ‘œÂ
W * P P,GEN  Ê”ÿ
W * N N,PL,COM «‰”«‰Â«
W * P P œ—
W * N N,PL,COM «ﬁÌ«‰Ê”Â«
W * P P »—
W * N N,SING,COM,GEN ÕÌ« 
W * ADJ ADJ,SIM œ—Ì«ÌÌ
W * V V,PRS,POS,3 „Ì «›“«Ìœ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * N N,PL,COM œ«‰‘„‰œ«‰
W * N N,SING,NUM ‘«‰“œÂ
W * N N,SING,COM ‰Â‰ê
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN „œ 
W * N N,SING,NUM 24
W * N N,SING,TIME À«‰ÌÂ
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,PL,COM,GEN ⁄·«∆„
W * N N,SING,COM,GEN —œÌ«»Ì
W * ADJ ADJ,SIM,GEN ’Ê Ì
W * ADJ ADJ,SIM ›⁄«·
W * P P »«
W * N N,SING,COM,GEN ›—ﬂ«‰”
W * ADJ ADJ,SIM ﬂÊ «Â
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * DELM DELM .
W * CON CON ”Å”
W * N N,PL,COM œ«‰‘„‰œ«‰
W * V V,PA,SIM,POS,3 œ—Ì«› ‰œ
W * N N,PL,COM,GEN ’œ«Â«Ì
W * N N,PL,COM ‰Â‰êÂ«
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ¬Ê«Ì
W * N N,SING,COM Ã›  Ì«»Ì
W * ADJ ADJ,INO ‰«„ÌœÂ
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM °
W * N N,SING,NUM ”Ì
W * N N,SING,COM œ—’œ
W * P P «“
W * N N,SING,COM,GEN „Ì“«‰
W * ADJ ADJ,SIM ⁄«œÌ
W * ADJ ADJ,CMPR ÿÊ·«‰Ì  —
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM œ«‰‘„‰œ«‰
W * V V,PRS,POS,6 „Ì êÊÌ‰œ
W * IF IF ç‰«‰çÂ
W * N N,PL,COM ‰Â‰êÂ«
W * P P »Â
W * N N,SING,COM,GEN „œ 
W * ADJ ADJ,SIM ÿÊ·«‰Ì
W * P P œ—
W * N N,SING,TIME,GEN ›’·
W * N N,SING,COM,GEN  Ê·Ìœ
W * N N,SING,COM „À·
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * SPEC SPEC ç‰Ì‰
W * N N,PL,COM,INDF ’œ«Â«ÌÌ
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,6 »êÌ—‰œ
W * DELM DELM °
W * DET DET «Ì‰
W * N N,PL,COM ’œ«Â«
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,PRE,SIM «” 
W * P P »—
W * N N,SING,COM,GEN ”Ì” „
W * N N,SING,COM,GEN Ã›  Ì«»Ì
W * N N,PL,COM ÕÌÊ«‰« 
W * N N,SING,COM  √ÀÌ—
W * V V,SUB,POS,3 »ê–«—œ
W * CON CON Ê
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * N N,SING,COM  €ÌÌ—
W * V V,SUB,POS,3 œÂœ
W * DELM DELM .
W * N N,PL,COM,GEN ‰Â‰êÂ«Ì
W * ADJ ADJ,SIM,GEN êÊéÅ‘ 
W * ADJ ADJ,SIM ‰—
W * P P,GEN ÿÌ
W * N N,SING,TIME,GEN ›’·
W * N N,SING,COM,GEN  Ê·Ìœ
W * N N,SING,COM „À·
W * N N,PL,COM,GEN ¬Ê«Â«Ì
W * ADJ ADJ,SIM ÿÊ·«‰Ì
W * P P «“
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM  Ê·Ìœ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,PL,COM,GEN ÅÌ«„Â«Ì
W * ADJ ADJ,SIM,INDF „Œ ·›Ì
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,INDF ‰Ÿ„Ì
W * ADJ ADJ,SIM,GEN ﬁ«»·
W * N N,SING,COM ÅÌ‘ »Ì‰Ì
W * N N,SING,COM ê” —‘
W * V V,PRS,POS,6 „Ì Ì«»‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !Å“‘ﬂÌ!
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM ‹
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,SING,COM,GEN ﬁÿ⁄
W * ADJ ADJ,SIM,GEN ﬂ«„·
W * N N,SING,COM,GEN  „—Ì‰Â«Ì
W * ADJ ADJ,SIM Ê—“‘Ì
W * P P,GEN  Ê”ÿ
W * N N,PL,COM Ê—“‘ﬂ«—«‰
W * P P œ—
W * N N,SING,COM,GEN œÊ—«‰
W * N N,SING,COM ”«·„‰œÌ
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,PRE,SIM «” 
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ”·«„ Ì
W * N N,SING,COM,GEN ﬁ·»
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,SIM Œÿ—‰«ﬂ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,PL,COM,GEN ÅéÊÂ‘ê—«‰
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR „—Ì·‰œ
W * P P œ—
W * N N,PL,COM,GEN „ÿ«·⁄« 
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,GEN  √ÀÌ—
W * N N,SING,COM,GEN ﬁÿ⁄
W * N N,SING,COM Ê—“‘
W * P P œ—
W * N N,PL,COM,GEN Ê—“‘ﬂ«—«‰
W * ADJ ADJ,SIM »«”«»ﬁÂ
W * RA RA —«
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM Õœ«ﬁ·
W * P P »Â
W * N N,SING,COM,GEN „œ 
W * N N,SING,NUM »Ì” 
W * N N,SING,TIME ”«·
W * N N,SING,COM Ê—“‘
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN “„«‰
W * DET DET «Ì‰
W * N N,SING,COM ÅéÊÂ‘
W * P P œ—
W * N N,SING,TIME,GEN œÂÂ
W * N N,SING,NUM,GEN 50
W * N N,SING,COM,GEN “‰œêÌ
