Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,PL,COM,GEN „”∆Ê·Ì‰
W * N N,PL,COM ﬂ„Ì”ÌÊ‰Â«
W * V V,AUX,NIN,POS »«Ìœ
W * P P »Â
W * N N,SING,COM,GEN ·Õ«Ÿ
W * N N,SING,COM,GEN ﬁœ— 
W * N N,SING,COM „œÌ—Ì 
W * CON CON Ê
W * N N,SING,COM Ê“‰
W * CON CON Ê
W * N N,SING,COM «⁄ »«—
W * P P œ—
W * N N,SING,COM,GEN Õœ
W * ADJ ADJ,SIM,INDF „‰«”»Ì
W * V V,SUB,POS,6 »«‘‰œ
W * CON CON Ê
W * N N,SING,COM Ê“«‰ 
W * CON CON Ê
W * N N,SING,COM,INDF «⁄ »«—Ì
W * ADJ ADJ,SIM „‰ÿ»ﬁ
W * P P »«
W * DET DET ¬‰
W * N N,SING,COM „”∆Ê·Ì 
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * P P «“
W * N N,PL,COM,GEN ÃÂ« 
W * ADJ ADJ,SIM «Ì„«‰Ì
W * DELM DELM °
W * ADJ ADJ,SIM «Œ·«ﬁÌ
W * CON CON Ê
W * N N,PL,COM ”Ê«»ﬁ
W * CON CON Ê
W * N N,PL,COM ·Ê«Õﬁ
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * ADJ ADJ,SIM —Ê‘‰
W * CON CON Ê
W * ADJ ADJ,SIM,INDF „‘Œ’Ì
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,6 »«‘‰œ
W * CON CON  «
W * N N,SING,COM,INDF ﬂ”Ì
W * V V,SUB,NEG,3 ‰ Ê«‰œ
W * P P »—
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM,INDF Œœ‘Â «Ì
W * N N,SING,COM Ê«—œ
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,SURN ÕÃ  «·«”·«„
W * N N,SING,PR „‰ Ã» ‰Ì«
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * CON CON Ê
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * P P  «
W * N N,SING,TIME ﬁ»·
W * P P «“
W * N N,SING,COM,GEN «‰’—«›
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Â«‘„Ì
W * N N,SING,COM,GEN »ÕÀ
W * ADJ ADJ,SIM ﬂ·Ì
W * P P »—
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ﬂ—Ê»Ì
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * CON CON «„«
W * N N,SING,COM,INDF „œ Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR „Ì—œ«„«œÌ
W * CON CON ‰Ì“
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ﬂ«‰œÌœ«Ì
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM „Ã·”
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN »ÕÀ
W * N N,SING,COM,GEN ﬂ«‰œÌœ«Ì
W * ADJ ADJ,ORD œÊ„
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM,GEN «‰’—«›
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Â«‘„Ì
W * CON CON ‰Ì“
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * P P «“
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM œÊ
W * N N,SING,TIME „«Â
W * N N,SING,COM ÅÌ‘
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷Ê⁄
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM »ÕÀ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬂ«‰œÌœ«Ì
W * ADJ ADJ,SIM €Ì——ÊÕ«‰Ì
W * CON CON ‰Ì“
W * P P,GEN »—«Ì
W * N N,SING,COM —Ì«” 
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,COM ÊÃÊœ
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * CON CON «„«
W * PRO PRO,personal,SING,1 „‰
W * P P «“
W * DET DET Â„Ì‰
W * N N,SING,COM „Êﬁ⁄
W * CON CON ‰Ì“
W * N N,SING,COM ÅÌ‘ »Ì‰Ì
W * V V,PA,PRG,POS,1 „Ì ﬂ—œ„
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P œ—
W * N N,SING,COM ‰Â«Ì 
W * P P,GEN —ÊÌ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‰›—
W * N N,SING,COM,GEN « ›«ﬁ
W * N N,SING,COM ‰Ÿ—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * CON CON Ê
W * N N,SING,COM ÅÌ‘ »Ì‰Ì
W * V V,PRS,POS,1 „Ì ﬂ‰„
W * QUA QUA,GEN Â„Â
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * ADJ ADJ,SIM œÊ„ Œ—œ«œÌ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ﬂ—Ê»Ì
W * P P »Â
W * N N,SING,COM  Ê«›ﬁ
W * V V,SUB,POS,6 »—”‰œ
W * DELM DELM °
W * CON CON Â—ç‰œﬂÂ
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ﬂ—Ê»Ì
W * N N,SING,COM «’—«—
W * V V,PRS,POS,6 œ«—‰œ
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM œÌê—
W * ADV ADV,GENR,SIM Õ Ì
W * ADJ ADJ,SIM €Ì——ÊÕ«‰Ì
W * CON CON ‰Ì“
W * N N,SING,COM ﬂ«‰œÌœ«
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê› Â
W * N N,SING,PR „‰ Ã» ‰Ì«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ﬂ—Ê»Ì
W * N N,SING,COM Ê›«ﬁ
W * N N,SING,COM ÊÃÊœ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON Ê
W * N N,PL,COM,GEN »ÕÀÂ«Ì
W * ADJ ADJ,SIM ⁄„œÂ
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN ‰Ê«»
W * N N,SING,COM —∆Ì”
W * DELM DELM °
W * N N,PL,COM „‰‘Ì«‰
W * CON CON Ê
W * N N,PL,COM ﬂ«—Å—œ«“«‰
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Œ’Ê’
W * N N,SING,COM,GEN ›«’·Â
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * P P,GEN »Ì‰
W * N N,PL,COM,GEN ﬂ«‰œÌœ«Â«Ì
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * N N,SING,COM ÊÃÊœ
W * V V,PRS,NEG,3 ‰œ«—œ
W * CON CON Ê
W * N N,SING,COM,GEN  ›«Ê 
W * N N,PL,COM ‰Ÿ—Â«
W * P P,GEN »—«Ì
W * N N,SING,NUM œÊ
W * P P «·Ì
W * N N,SING,NUM ”Â
W * N N,SING,COM ‰›—
W * V V,PRE,SIM «” 
W * DELM DELM ...
W * DELM DELM .
W * DELM DELM #
W * N N,PL,COM,GEN —«Ì“‰Ì Â«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * DELM DELM #
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,SES »Â«—
W * ADV ADV,GENR,TIME œÌ—Ê“
W * P P œ—
W * N N,SING,COM,INDF ê“«—‘Ì
W * P P,GEN ÅÌ—«„Ê‰
W * N N,SING,COM,GEN »ÕÀ
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * CON CON Ê
W * N N,SING,COM,GEN  —ﬂÌ»
W * N N,SING,GR,GEN ÂÌ«  —∆Ì”Â
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * CON CON œ—Õ«·Ì ﬂÂ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM,GEN «‰’—«›
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * P P «“
W * N N,SING,COM Ê—Êœ
W * P P »Â
W * N N,SING,COM „Ã·”
W * DELM DELM °
W * P P «“
W * PRO PRO,personal,SING,3 «Ê
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN ‰«„“œÂ«Ì
W * N N,SING,COM,GEN «Õ—«“
W * N N,SING,COM,GEN ”„ 
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM „Ã·”
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ﬂ«‰œÌœ«Ì
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN Õ„«Ì 
W * N N,PL,COM ﬂ«—ê“«—«‰
W * CON CON Ê
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM —«” 
W * N N,SING,COM Ì«œ
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM °
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * CON CON Â„
W * P P œ—
W * N N,SING,COM „ﬁ«»·
W * N N,SING,COM «⁄·«„
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
W * N N,SING,COM,GEN Õ›Ÿ
W * N N,SING,COM «‰”Ã«„
W * CON CON Ê
W * N N,SING,COM,GEN ÌﬂÅ«—çêÌ
W * N N,PL,COM «’·«Õ ÿ·»«‰
W * DELM DELM °
W * ADV ADV,GENR,SIM „‘ —ﬂ«
W * P P «“
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR ﬂ—Ê»Ì
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ‰«„“œ
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «Õ—«“
W * DET DET «Ì‰
W * N N,SING,COM ”„ 
W * N N,SING,COM Õ„«Ì 
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * P P œ—
W * N N,SING,COM,INDF Õ«·Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * ADJ ADJ,SIM,GEN ﬁœ— „‰œ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * ADV ADV,GENR,SIM »Â ’—«Õ 
W * N N,SING,PR,GEN »Â“«œ
W * N N,SING,PR ‰»ÊÌ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ﬂ«‰œÌœ
W * PRO PRO,R,XOD ŒÊœ
W * P P,GEN »—«Ì
W * P P »—
W * N N,SING,COM ⁄ÂœÂ
W * N N,SING,NFL,GEN ê—› ‰
W * N N,SING,COM,GEN „”∆Ê·Ì 
W * N N,SING,COM,GEN «œ«—Â
W * N N,SING,COM „Ã·”
W * N N,SING,COM „⁄—›Ì
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM .
W * CON CON «„«
W * ADV ADV,GENR,SIM œ—” 
W * P P œ—
W * N N,PL,COM,INDF ‘—«ÌÿÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN “„Ì‰Â
W * ADJ ADJ,SIM „‰«”»
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN „Ê›ﬁÌ 
W * N N,SING,PR,GEN »Â“«œ
W * N N,SING,PR ‰»ÊÌ
W * P P œ—
W * N N,SING,COM,GEN —ﬁ«» 
W * ADJ ADJ,SIM,GEN «‰ Œ«»« Ì
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,COM „Ã·”
W * N N,SING,COM «›“«Ì‘
W * V V,PA,NAR,POS,3 Ì«› Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * ADJ ADJ,INO ‘‰ÌœÂ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON ﬂÂ
W * PRO PRO,personal,SING,3 «Ê
W * P P «“
W * N N,SING,COM —ﬁ«» 
W * P P »«
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR ﬂ—Ê»Ì
W * N N,SING,COM ŒÊœœ«—Ì
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADV ADV,GENR,SIM «”«”«
W * ADJ ADJ,SIM Õ«÷—
W * P P »Â
W * N N,SING,NFL,GEN Å–Ì—› ‰
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM „Ã·”
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * N N,SING,COM,GEN «‰’—«›
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * CON CON Â„
W * CON CON Â—ç‰œﬂÂ
W * N N,PL,COM ‘Ê«Âœ
W * CON CON Ê
W * N N,PL,COM ﬁ—«∆‰
W * N N,SING,COM Õﬂ«Ì 
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN  —ﬂÌ»
W * N N,SING,COM „Ã·”
W * V V,PRS,NEG,3 ‰„Ì  Ê«‰œ
W * P P «“
W * N N,SING,COM,GEN ‘«‰”
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * P P,GEN »—«Ì
W * N N,SING,COM ﬁ—«—
W * N N,SING,NFL ê—› ‰
W * P P œ—
W * N N,SING,COM,GEN Ã«Ìê«Â
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM „Ã·”
W * ADJ ADJ,SIM »—ŒÊ—œ«—
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * ADV ADV,GENR,REPT »«“Â„
W * N N,SING,COM,GEN «„ Ì«“
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN Õ”«»
W * N N,SING,PR „ÂœÌ
W * N N,SING,PR ﬂ—Ê»Ì
W * N N,SING,COM Ê«—Ì“
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * CON CON »Â «Ì‰  — Ì»
W * N N,PL,COM ê“«—‘Â«
W * N N,SING,COM Õﬂ«Ì 
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON ﬂÂ
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,GEN «—«∆Â
W * N N,SING,COM,INDF ›Â—” Ì
W * P P »«
W * N N,SING,COM,GEN  —ﬂÌ»
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR ﬂ—Ê»Ì
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM —∆Ì”
W * DELM DELM °
W * N N,SING,PR,GEN »Â“«œ
W * N N,SING,PR ‰»ÊÌ
W * N N,SING,COM,GEN ‰«Ì» —∆Ì”
W * ADJ ADJ,ORD «Ê·
W * CON CON Ê
W * N N,SING,PR „Õ„œ—÷«
W * N N,SING,PR Œ« „Ì
W * N N,SING,COM,GEN ‰«Ì» —∆Ì”
W * ADJ ADJ,ORD œÊ„
W * N N,SING,COM,GEN  Ê«›ﬁ
W * ADJ ADJ,SIM ÷„‰Ì
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * P P œ—
W * N N,SING,COM,INDF Õ«·Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * ADV ADV,GENR,SIM Â„ç‰«‰
W * P P »—
W * N N,SING,COM ﬁ—«—
W * N N,SING,NFL,GEN ê—› ‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM “‰
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM  ‰
W * P P «“
W * N N,SING,COM,GEN «Â·
W * N N,SING,COM  ”‰‰
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM —«” 
W * P P œ—
W * N N,SING,COM,GEN  —ﬂÌ»
W * N N,SING,GR ÂÌ«  —∆Ì”Â
W * DELM DELM °
W * N N,PL,COM „‰‘ÌÂ«
W * CON CON Ê
W * N N,PL,COM ﬂ«—Å—œ«“«‰
W * N N,SING,COM «’—«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM,GEN „Ê÷⁄
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * P P »«
W * N N,PL,COM „Œ«·› Â«
W * CON CON Ê
W * N N,PL,COM,GEN „Ê÷⁄ êÌ—ÌÂ«Ì
W * ADJ ADJ,SIM ¬‘ﬂ«—
W * CON CON Ê
W * ADJ ADJ,SIM,GEN Å‰Â«‰
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN çÂ—Â Â«Ì
W * ADJ ADJ,SIM,GEN œÌê—
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * DELM DELM °
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * N N,PL,COM,INDF çÂ—Â Â«ÌÌ
W * P P «“
W * N N,SING,GR,GEN „Ã„⁄
W * N N,PL,COM —ÊÕ«‰ÌÊ‰
W * ADJ ADJ,SIM „»«—“
W * ADJ ADJ,SIM „Ê«ÃÂ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM ‘—«Ìÿ
W * N N,SING,COM Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM  ﬁ—Ì»«
W * P P œ—
W * N N,SING,COM,GEN Ã—Ì«‰
W * N N,PL,COM,GEN «‰ Œ«»« 
W * N N,SING,COM,GEN „Ã·”
W * P P »Â
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM ÅÌ‘ «“
W * P P œ—
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * N N,SING,COM  »œÌ·
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * P P »Â
W * DET DET Â„Ì‰
W * N N,SING,COM œ·Ì·
W * N N,SING,COM,GEN ÕÃ„
W * ADJ ADJ,SIM,INDF ”‰êÌ‰Ì
W * P P «“
W * N N,PL,COM,GEN ›‘«—Â«Ì
W * N N,SING,COM Ã‰«Õ
W * ADJ ADJ,SIM „ﬁ«»·
W * RA RA —«
W * CON CON ‰Ì“
W * N N,SING,COM  Õ„·
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * N N,SING,COM »‰«
W * RA RA —«
W * P P »—
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PA,SIM,POS,3 ê–«‘ 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ›—œ
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ‰«„“œ
W * DET DET «Ì‰
W * N N,SING,COM Ã»ÂÂ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM „Ã·”
W * ADJ ADJ,SIM,GEN Ã«Ìê“Ì‰
W * N N,SING,PR,GEN »Â“«œ
W * N N,SING,PR ‰»ÊÌ
W * V V,SUB,POS,3 ‰„«Ìœ
W * DELM DELM .
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM —√Ì êÌ—Ì
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM,GEN ⁄÷Ê
W * N N,SING,COM,GEN ›—«ﬂ”ÌÊ‰
W * N N,SING,COM Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * CON CON ﬂÂ
W * N N,SING,DAY,GEN Ã„⁄Â
W * ADJ ADJ,SIM ê–‘ Â
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,PR,GEN „Õ”‰
W * N N,SING,PR „Ì—œ«„«œÌ
W * P P «“
W * N N,PL,COM,GEN «⁄÷«Ì
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM „—ﬂ“Ì
W * CON CON Ê
W * N N,SING,COM,GEN ⁄÷Ê
W * N N,SING,COM,GEN œ› —
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * DET DET «Ì‰
W * N N,SING,COM Ã»ÂÂ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ‰«„“œ
W * DET DET «Ì‰
W * N N,SING,GR Õ“»
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM „Ã·”
W * N N,SING,COM „⁄—›Ì
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * P P œ—
W * N N,SING,COM,INDF Õ«·Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * QUA QUA »—ŒÌ
W * PRO PRO,INDF,SING œÌê—
W * P P «“
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P »Â
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR ﬂ—Ê»Ì
W * N N,SING,COM,GEN ‰Ÿ—
W * ADJ ADJ,CMPR,INDF „À»   —Ì
W * N N,SING,COM ‰‘«‰
W * V V,PA,NAR,POS,6 œ«œÂ «‰œ
W * DELM DELM .
W * CON CON »««Ì‰ Õ«·
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,PL,COM,GEN ê“«—‘Â«Ì
W * ADJ ADJ,SIM œ—Ì«› Ì
W * ADJ ADJ,SIM Õ«ﬂÌ
W * V V,PRE,SIM «” 
W * N N,SING,GR,GEN „Ã„⁄
W * N N,PL,COM,GEN —ÊÕ«‰ÌÊ‰
W * ADJ ADJ,SIM „»«—“
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM,GEN Ã·”Â
W * PRO PRO,R,XOD ŒÊœ
W * P P »«
W * N N,SING,COM «’—«—
W * P P »—
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,PR,GEN „ÂœÌ
W * N N,SING,PR ﬂ—Ê»Ì
W * DELM DELM °
W * N N,SING,PR,GEN „ÃÌœ
W * N N,SING,PR «‰’«—Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ﬂ«‰œÌœ«Ì
W * N N,SING,COM,GEN «Õ—«“
W * N N,SING,COM,GEN ﬂ—”Ì
W * N N,SING,COM,GEN ‰«Ì» —∆Ì”Ì
W * N N,SING,COM „Ã·”
W * ADJ ADJ,SIM „ÿ—Õ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P,GEN »—«Ì
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * CON CON Ê
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * ADJ ADJ,SIM Å–Ì—› ‰Ì
W * ADJ ADJ,INO,NEG ‰»ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * QUA QUA »—ŒÌ
W * N N,PL,COM „‰«»⁄
W * V V,PA,NAR,POS,6 ê› Â «‰œ
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM,INDF Ã·”Â «Ì
W * CON CON ﬂÂ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN ‘‰»Â
W * ADJ ADJ,SIM ê–‘ Â
W * P P »«
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P,GEN »—«Ì
